referencia,ano,mes,regiao,estado,gasolina_comum_preco_revenda_avg,etanol_hidratado_preco_revenda_avg
2019-09,2019,9,Centro Oeste,Mato Grosso,4.484,2.704
2019-09,2019,9,Centro Oeste,Mato Grosso Do Sul,4.064,3.346
2019-09,2019,9,Sudeste,Minas Gerais,4.58,2.862
2019-09,2019,9,Norte,Para,4.516,3.725
2019-09,2019,9,Nordeste,Paraiba,4.281,3.364
2019-09,2019,9,Sul,Parana,4.085,2.829
2019-09,2019,9,Nordeste,Pernambuco,4.243,3.437
2019-09,2019,9,Nordeste,Piaui,4.564,3.416
2019-09,2019,9,Sudeste,Rio De Janeiro,4.792,3.776
2019-09,2019,9,Nordeste,Rio Grande Do Norte,4.509,3.7
2019-09,2019,9,Sul,Rio Grande Do Sul,4.37,3.978
2019-09,2019,9,Norte,Rondonia,4.489,3.711
2019-09,2019,9,Norte,Roraima,4.122,3.831
2019-09,2019,9,Sul,Santa Catarina,3.935,3.5
2019-09,2019,9,Sudeste,Sao Paulo,4.087,2.633
2019-09,2019,9,Nordeste,Sergipe,4.324,3.579
2019-09,2019,9,Norte,Tocantins,4.506,3.639
2019-10,2019,10,Norte,Acre,4.819,3.906
2019-10,2019,10,Nordeste,Alagoas,4.486,3.543
2019-10,2019,10,Norte,Amapa,3.944,3.589
2019-10,2019,10,Norte,Amazonas,4.381,3.369
2019-10,2019,10,Nordeste,Bahia,4.589,3.481
2019-10,2019,10,Nordeste,Ceara,4.6,3.757
2019-10,2019,10,Centro Oeste,Distrito Federal,4.303,3.179
2019-10,2019,10,Sudeste,Espirito Santo,4.507,3.615
2019-10,2019,10,Centro Oeste,Goias,4.586,3.063
2019-10,2019,10,Nordeste,Maranhao,4.311,3.594
2019-10,2019,10,Centro Oeste,Mato Grosso,4.491,2.561
2019-10,2019,10,Centro Oeste,Mato Grosso Do Sul,4.129,3.381
2019-10,2019,10,Sudeste,Minas Gerais,4.667,2.962
2019-10,2019,10,Norte,Para,4.57,3.723
2019-10,2019,10,Nordeste,Paraiba,4.291,3.272
2019-10,2019,10,Sul,Parana,4.145,2.893
2019-10,2019,10,Nordeste,Pernambuco,4.336,3.358
2019-10,2019,10,Nordeste,Piaui,4.615,3.458
2019-10,2019,10,Sudeste,Rio De Janeiro,4.841,3.852
2019-10,2019,10,Nordeste,Rio Grande Do Norte,4.633,3.725
2019-10,2019,10,Sul,Rio Grande Do Sul,4.405,3.977
2019-10,2019,10,Norte,Rondonia,4.557,3.71
2019-10,2019,10,Norte,Roraima,4.231,3.859
2019-10,2019,10,Sul,Santa Catarina,4.006,3.504
2019-10,2019,10,Sudeste,Sao Paulo,4.141,2.694
2019-10,2019,10,Nordeste,Sergipe,4.386,3.407
2019-10,2019,10,Norte,Tocantins,4.61,3.654
2019-11,2019,11,Norte,Acre,4.796,3.903
2019-11,2019,11,Nordeste,Alagoas,4.512,3.456
2019-11,2019,11,Norte,Amapa,3.972,3.699
2019-11,2019,11,Norte,Amazonas,4.509,3.353
2019-11,2019,11,Nordeste,Bahia,4.578,3.436
2019-11,2019,11,Nordeste,Ceara,4.438,3.691
2019-11,2019,11,Centro Oeste,Distrito Federal,4.296,3.233
2019-11,2019,11,Sudeste,Espirito Santo,4.471,3.603
2019-11,2019,11,Centro Oeste,Goias,4.625,3.133
2019-11,2019,11,Nordeste,Maranhao,4.445,3.624
2019-11,2019,11,Centro Oeste,Mato Grosso,4.517,2.592
2019-11,2019,11,Centro Oeste,Mato Grosso Do Sul,4.153,3.425
2019-11,2019,11,Sudeste,Minas Gerais,4.693,3.023
2019-11,2019,11,Norte,Para,4.567,3.735
2019-11,2019,11,Nordeste,Paraiba,4.358,3.229
2019-11,2019,11,Sul,Parana,4.187,2.99
2019-11,2019,11,Nordeste,Pernambuco,4.312,3.274
2019-11,2019,11,Nordeste,Piaui,4.548,3.418
2019-11,2019,11,Sudeste,Rio De Janeiro,4.883,3.941
2019-11,2019,11,Nordeste,Rio Grande Do Norte,4.628,3.711
2019-11,2019,11,Sul,Rio Grande Do Sul,4.527,4.044
2019-11,2019,11,Norte,Rondonia,4.479,3.654
2019-11,2019,11,Norte,Roraima,4.258,3.854
2019-11,2019,11,Sul,Santa Catarina,4.13,3.573
2019-11,2019,11,Sudeste,Sao Paulo,4.176,2.783
2019-11,2019,11,Nordeste,Sergipe,4.375,3.149
2019-11,2019,11,Norte,Tocantins,4.666,3.653
2019-12,2019,12,Norte,Acre,4.889,3.931
2019-12,2019,12,Nordeste,Alagoas,4.561,3.384
2019-12,2019,12,Norte,Amapa,3.979,3.698
2019-12,2019,12,Norte,Amazonas,4.159,3.346
2019-12,2019,12,Nordeste,Bahia,4.668,3.544
2019-12,2019,12,Nordeste,Ceara,4.648,3.692
2019-12,2019,12,Centro Oeste,Distrito Federal,4.513,3.383
2019-12,2019,12,Sudeste,Espirito Santo,4.633,3.703
2019-12,2019,12,Centro Oeste,Goias,4.723,3.28
2019-12,2019,12,Nordeste,Maranhao,4.453,3.629
2019-12,2019,12,Centro Oeste,Mato Grosso,4.675,2.854
2019-12,2019,12,Centro Oeste,Mato Grosso Do Sul,4.305,3.567
2019-12,2019,12,Sudeste,Minas Gerais,4.79,3.196
2019-12,2019,12,Norte,Para,4.666,3.837
2019-12,2019,12,Nordeste,Paraiba,4.324,3.066
2019-12,2019,12,Sul,Parana,4.321,3.143
2019-12,2019,12,Nordeste,Pernambuco,4.446,3.267
2019-12,2019,12,Nordeste,Piaui,4.611,3.444
2019-12,2019,12,Sudeste,Rio De Janeiro,4.971,4.055
2019-12,2019,12,Nordeste,Rio Grande Do Norte,4.784,3.746
2019-12,2019,12,Sul,Rio Grande Do Sul,4.694,4.175
2019-12,2019,12,Norte,Rondonia,4.511,3.66
2019-12,2019,12,Norte,Roraima,4.3,3.878
2019-12,2019,12,Sul,Santa Catarina,4.317,3.655
2019-12,2019,12,Sudeste,Sao Paulo,4.316,2.947
2019-12,2019,12,Nordeste,Sergipe,4.617,3.276
2019-12,2019,12,Norte,Tocantins,4.74,3.682
2020-01,2020,1,Norte,Acre,4.984,4.014
2020-01,2020,1,Nordeste,Alagoas,4.607,3.52
2020-01,2020,1,Norte,Amapa,4.002,3.818
2020-01,2020,1,Norte,Amazonas,4.405,3.455
2020-01,2020,1,Nordeste,Bahia,4.701,3.611
2020-01,2020,1,Nordeste,Ceara,4.694,3.724
2020-01,2020,1,Centro Oeste,Distrito Federal,4.5,3.485
2020-01,2020,1,Sudeste,Espirito Santo,4.682,3.792
2020-01,2020,1,Centro Oeste,Goias,4.76,3.372
2020-01,2020,1,Nordeste,Maranhao,4.491,3.703
2020-01,2020,1,Centro Oeste,Mato Grosso,4.762,3.087
2020-01,2020,1,Centro Oeste,Mato Grosso Do Sul,4.367,3.659
2020-01,2020,1,Sudeste,Minas Gerais,4.809,3.291
2020-01,2020,1,Norte,Para,4.678,3.92
2020-01,2020,1,Nordeste,Paraiba,4.31,3.1
2020-01,2020,1,Sul,Parana,4.347,3.221
2020-01,2020,1,Nordeste,Pernambuco,4.466,3.37
2020-01,2020,1,Nordeste,Piaui,4.624,3.497
2020-01,2020,1,Sudeste,Rio De Janeiro,5.041,4.214
2020-01,2020,1,Nordeste,Rio Grande Do Norte,4.814,3.727
2020-01,2020,1,Sul,Rio Grande Do Sul,4.762,4.304
2020-01,2020,1,Norte,Rondonia,4.5,3.764
2020-01,2020,1,Norte,Roraima,4.32,3.9
2020-01,2020,1,Sul,Santa Catarina,4.37,3.753
2020-01,2020,1,Sudeste,Sao Paulo,4.39,3.045
2020-01,2020,1,Nordeste,Sergipe,4.663,3.498
2020-01,2020,1,Norte,Tocantins,4.762,3.788
2020-02,2020,2,Norte,Acre,4.971,4.061
2020-02,2020,2,Nordeste,Alagoas,4.622,3.624
2020-02,2020,2,Norte,Amapa,3.864,3.874
2020-02,2020,2,Norte,Amazonas,4.728,3.533
2020-02,2020,2,Nordeste,Bahia,4.578,3.527
2020-02,2020,2,Nordeste,Ceara,4.673,3.728
2020-02,2020,2,Centro Oeste,Distrito Federal,4.431,3.548
2020-02,2020,2,Sudeste,Espirito Santo,4.564,3.837
2020-02,2020,2,Centro Oeste,Goias,4.697,3.363
2020-02,2020,2,Nordeste,Maranhao,4.386,3.75
2020-02,2020,2,Centro Oeste,Mato Grosso,4.747,3.162
2020-02,2020,2,Centro Oeste,Mato Grosso Do Sul,4.431,3.662
2020-02,2020,2,Sudeste,Minas Gerais,4.776,3.339
2020-02,2020,2,Norte,Para,4.654,3.956
2020-02,2020,2,Nordeste,Paraiba,4.252,3.14
2020-02,2020,2,Sul,Parana,4.32,3.257
2020-02,2020,2,Nordeste,Pernambuco,4.449,3.462
2020-02,2020,2,Nordeste,Piaui,4.64,3.597
2020-02,2020,2,Sudeste,Rio De Janeiro,5.012,4.247
2020-02,2020,2,Nordeste,Rio Grande Do Norte,4.682,3.693
2020-02,2020,2,Sul,Rio Grande Do Sul,4.684,4.383
2020-02,2020,2,Norte,Rondonia,4.629,3.864
2020-02,2020,2,Norte,Roraima,4.212,3.898
2020-02,2020,2,Sul,Santa Catarina,4.379,3.809
2020-02,2020,2,Sudeste,Sao Paulo,4.374,3.055
2020-02,2020,2,Nordeste,Sergipe,4.692,3.681
2020-02,2020,2,Norte,Tocantins,4.759,3.832
2020-03,2020,3,Norte,Acre,4.873,4.073
2020-03,2020,3,Nordeste,Alagoas,4.577,3.656
2020-03,2020,3,Norte,Amapa,3.67,3.885
2020-03,2020,3,Norte,Amazonas,4.664,3.551
2020-03,2020,3,Nordeste,Bahia,4.59,3.56
2020-03,2020,3,Nordeste,Ceara,4.562,3.71
2020-03,2020,3,Centro Oeste,Distrito Federal,4.346,3.551
2020-03,2020,3,Sudeste,Espirito Santo,4.405,3.817
2020-03,2020,3,Centro Oeste,Goias,4.552,3.161
2020-03,2020,3,Nordeste,Maranhao,4.339,3.811
2020-03,2020,3,Centro Oeste,Mato Grosso,4.627,3.244
2020-03,2020,3,Centro Oeste,Mato Grosso Do Sul,4.494,3.59
2020-03,2020,3,Sudeste,Minas Gerais,4.683,3.297
2020-03,2020,3,Norte,Para,4.582,3.958
2020-03,2020,3,Nordeste,Paraiba,4.114,3.154
2020-03,2020,3,Sul,Parana,4.214,3.207
2020-03,2020,3,Nordeste,Pernambuco,4.344,3.463
2020-03,2020,3,Nordeste,Piaui,4.555,3.647
2020-03,2020,3,Sudeste,Rio De Janeiro,4.956,4.237
2020-03,2020,3,Nordeste,Rio Grande Do Norte,4.527,3.645
2020-03,2020,3,Sul,Rio Grande Do Sul,4.553,4.408
2020-03,2020,3,Norte,Rondonia,4.566,3.892
2020-03,2020,3,Norte,Roraima,4.117,3.928
2020-03,2020,3,Sul,Santa Catarina,4.324,3.828
2020-03,2020,3,Sudeste,Sao Paulo,4.283,2.994
2020-03,2020,3,Nordeste,Sergipe,4.521,3.79
2020-03,2020,3,Norte,Tocantins,4.676,3.818
2020-04,2020,4,Norte,Acre,4.564,4.039
2020-04,2020,4,Nordeste,Alagoas,4.208,3.545
2020-04,2020,4,Norte,Amapa,3.19,3.679
2020-04,2020,4,Norte,Amazonas,4.393,3.495
2020-04,2020,4,Nordeste,Bahia,4.229,3.287
2020-04,2020,4,Nordeste,Ceara,4.248,3.612
2020-04,2020,4,Centro Oeste,Distrito Federal,3.733,3.181
2020-04,2020,4,Sudeste,Espirito Santo,3.939,3.606
2020-04,2020,4,Centro Oeste,Goias,4.091,2.688
2020-04,2020,4,Nordeste,Maranhao,4.049,3.713
2020-04,2020,4,Centro Oeste,Mato Grosso,4.066,2.616
2020-04,2020,4,Centro Oeste,Mato Grosso Do Sul,4.114,3.236
2020-04,2020,4,Sudeste,Minas Gerais,4.273,2.857
2020-04,2020,4,Norte,Para,4.215,3.797
2020-04,2020,4,Nordeste,Paraiba,3.803,3.128
2020-04,2020,4,Sul,Parana,3.733,2.737
2020-04,2020,4,Nordeste,Pernambuco,3.933,3.375
2020-04,2020,4,Nordeste,Piaui,4.066,3.392
2020-04,2020,4,Sudeste,Rio De Janeiro,4.593,3.779
2020-04,2020,4,Nordeste,Rio Grande Do Norte,4.114,3.491
2020-04,2020,4,Sul,Rio Grande Do Sul,4.127,4.213
2020-04,2020,4,Norte,Rondonia,4.26,3.74
2020-04,2020,4,Norte,Roraima,3.766,3.847
2020-04,2020,4,Sul,Santa Catarina,3.964,3.699
2020-04,2020,4,Sudeste,Sao Paulo,3.909,2.577
2020-04,2020,4,Nordeste,Sergipe,4.211,3.587
2020-04,2020,4,Norte,Tocantins,4.26,3.673
2020-05,2020,5,Norte,Acre,4.319,3.929
2020-05,2020,5,Nordeste,Alagoas,3.902,3.321
2020-05,2020,5,Norte,Amapa,2.993,3.8
2020-05,2020,5,Norte,Amazonas,4.271,3.386
2020-05,2020,5,Nordeste,Bahia,3.87,2.953
2020-05,2020,5,Nordeste,Ceara,3.876,3.477
2020-05,2020,5,Centro Oeste,Distrito Federal,3.578,2.898
2020-05,2020,5,Sudeste,Espirito Santo,3.728,3.399
2020-05,2020,5,Centro Oeste,Goias,3.82,2.591
2020-05,2020,5,Nordeste,Maranhao,3.86,3.527
2020-05,2020,5,Centro Oeste,Mato Grosso,3.762,2.364
2020-05,2020,5,Centro Oeste,Mato Grosso Do Sul,3.912,3.051
2020-05,2020,5,Sudeste,Minas Gerais,4.016,2.625
2020-05,2020,5,Norte,Para,4.026,3.689
2020-05,2020,5,Nordeste,Paraiba,3.532,3.026
2020-05,2020,5,Sul,Parana,3.484,2.489
2020-05,2020,5,Nordeste,Pernambuco,3.749,3.226
2020-05,2020,5,Nordeste,Piaui,3.948,3.23
2020-05,2020,5,Sudeste,Rio De Janeiro,4.371,3.545
2020-05,2020,5,Nordeste,Rio Grande Do Norte,3.769,3.299
2020-05,2020,5,Sul,Rio Grande Do Sul,3.797,3.95
2020-05,2020,5,Norte,Rondonia,4.04,3.634
2020-05,2020,5,Norte,Roraima,3.587,3.642
2020-05,2020,5,Sul,Santa Catarina,3.721,3.413
2020-05,2020,5,Sudeste,Sao Paulo,3.684,2.345
2020-05,2020,5,Nordeste,Sergipe,3.919,3.407
2020-05,2020,5,Norte,Tocantins,3.972,3.351
2020-06,2020,6,Norte,Acre,4.541,3.803
2020-06,2020,6,Nordeste,Alagoas,3.995,3.265
2020-06,2020,6,Norte,Amapa,3.168,3.826
2020-06,2020,6,Norte,Amazonas,4.204,3.256
2020-06,2020,6,Nordeste,Bahia,4.181,3.161
2020-06,2020,6,Nordeste,Ceara,4.028,3.476
2020-06,2020,6,Centro Oeste,Distrito Federal,3.852,2.876
2020-06,2020,6,Sudeste,Espirito Santo,3.896,3.383
2020-06,2020,6,Centro Oeste,Goias,3.975,2.739
2020-06,2020,6,Nordeste,Maranhao,3.841,3.42
2020-06,2020,6,Centro Oeste,Mato Grosso,3.901,2.406
2020-06,2020,6,Centro Oeste,Mato Grosso Do Sul,4.033,3.055
2020-06,2020,6,Sudeste,Minas Gerais,4.104,2.699
2020-06,2020,6,Norte,Para,4.102,3.662
2020-06,2020,6,Nordeste,Paraiba,3.714,3.001
2020-06,2020,6,Sul,Parana,3.675,2.651
2020-06,2020,6,Nordeste,Pernambuco,3.996,3.211
2020-06,2020,6,Nordeste,Piaui,4.261,3.281
2020-06,2020,6,Sudeste,Rio De Janeiro,4.492,3.598
2020-06,2020,6,Nordeste,Rio Grande Do Norte,4.087,3.376
2020-06,2020,6,Sul,Rio Grande Do Sul,3.939,3.923
2020-06,2020,6,Norte,Rondonia,4.055,3.528
2020-06,2020,6,Norte,Roraima,3.68,3.609
2020-06,2020,6,Sul,Santa Catarina,3.877,3.419
2020-06,2020,6,Sudeste,Sao Paulo,3.798,2.467
2020-06,2020,6,Nordeste,Sergipe,4.051,3.36
2020-06,2020,6,Norte,Tocantins,4.133,3.353
2020-07,2020,7,Norte,Acre,4.833,3.765
2020-07,2020,7,Nordeste,Alagoas,4.341,3.357
2020-07,2020,7,Norte,Amapa,3.395,3.627
2020-07,2020,7,Norte,Amazonas,4.062,3.269
2020-07,2020,7,Nordeste,Bahia,4.386,3.298
2020-07,2020,7,Nordeste,Ceara,4.207,3.527
2020-07,2020,7,Centro Oeste,Distrito Federal,4.047,2.968
2020-07,2020,7,Sudeste,Espirito Santo,4.069,3.41
2020-07,2020,7,Centro Oeste,Goias,4.118,2.674
2020-07,2020,7,Nordeste,Maranhao,4.022,3.473
2020-07,2020,7,Centro Oeste,Mato Grosso,4.147,2.542
2020-07,2020,7,Centro Oeste,Mato Grosso Do Sul,4.23,3.119
2020-07,2020,7,Sudeste,Minas Gerais,4.256,2.815
2020-07,2020,7,Norte,Para,4.238,3.663
2020-07,2020,7,Nordeste,Paraiba,3.951,3.041
2020-07,2020,7,Sul,Parana,3.959,2.847
2020-07,2020,7,Nordeste,Pernambuco,4.211,3.3
2020-07,2020,7,Nordeste,Piaui,4.264,3.228
2020-07,2020,7,Sudeste,Rio De Janeiro,4.605,3.661
2020-07,2020,7,Nordeste,Rio Grande Do Norte,4.519,3.659
2020-07,2020,7,Sul,Rio Grande Do Sul,4.172,3.948
2020-07,2020,7,Norte,Rondonia,4.179,3.543
2020-07,2020,7,Norte,Roraima,3.808,3.527
2020-07,2020,7,Sul,Santa Catarina,4.107,3.484
2020-07,2020,7,Sudeste,Sao Paulo,3.936,2.545
2020-07,2020,7,Nordeste,Sergipe,4.238,3.396
2020-07,2020,7,Norte,Tocantins,4.371,3.439
2020-08,2020,8,Norte,Acre,4.943,3.786
2020-08,2020,8,Nordeste,Alagoas,4.443,3.386
2020-08,2020,8,Norte,Amapa,3.473,3.69
2020-08,2020,8,Norte,Amazonas,3.982,3.186
2020-08,2020,8,Nordeste,Bahia,4.455,3.188
2020-08,2020,8,Nordeste,Ceara,4.355,3.556
2020-08,2020,8,Centro Oeste,Distrito Federal,4.138,2.977
2020-08,2020,8,Sudeste,Espirito Santo,4.177,3.383
2020-08,2020,8,Centro Oeste,Goias,4.429,2.824
2020-08,2020,8,Nordeste,Maranhao,4.148,3.465
2020-08,2020,8,Centro Oeste,Mato Grosso,4.28,2.577
2020-08,2020,8,Centro Oeste,Mato Grosso Do Sul,4.33,3.142
2020-08,2020,8,Sudeste,Minas Gerais,4.377,2.84
2020-08,2020,8,Norte,Para,4.344,3.661
2020-08,2020,8,Nordeste,Paraiba,4.088,3.074
2020-08,2020,8,Sul,Parana,4.035,2.847
2020-08,2020,8,Nordeste,Pernambuco,4.334,3.346
2020-08,2020,8,Nordeste,Piaui,4.49,3.427
2020-08,2020,8,Sudeste,Rio De Janeiro,4.717,3.727
2020-08,2020,8,Nordeste,Rio Grande Do Norte,4.502,3.618
2020-08,2020,8,Sul,Rio Grande Do Sul,4.232,3.98
2020-08,2020,8,Norte,Rondonia,4.185,3.534
2020-08,2020,8,Norte,Roraima,3.87,3.463
2020-08,2020,8,Sul,Santa Catarina,4.132,3.49
2020-08,2020,8,Sudeste,Sao Paulo,4.007,2.564
2020-08,2020,8,Nordeste,Sergipe,4.397,3.439
2020-08,2020,8,Norte,Tocantins,4.539,3.488
2020-10,2020,10,Norte,Acre,4.976,3.953
2020-10,2020,10,Nordeste,Alagoas,4.55,3.538
2020-10,2020,10,Norte,Amazonas,4.02,3.333
2020-10,2020,10,Nordeste,Bahia,3.99,3.095
2020-10,2020,10,Nordeste,Ceara,4.53,3.654
2020-10,2020,10,Centro Oeste,Distrito Federal,4.491,3.321
2020-10,2020,10,Sudeste,Espirito Santo,4.12,3.556
2020-10,2020,10,Centro Oeste,Goias,4.825,3.219
2020-10,2020,10,Nordeste,Maranhao,4.279,3.587
2020-10,2020,10,Centro Oeste,Mato Grosso,4.471,2.932
2020-10,2020,10,Centro Oeste,Mato Grosso Do Sul,4.503,3.187
2020-10,2020,10,Sudeste,Minas Gerais,4.493,2.912
2020-10,2020,10,Norte,Para,4.464,3.921
2020-10,2020,10,Nordeste,Paraiba,4.237,3.125
2020-10,2020,10,Sul,Parana,4.1,3.047
2020-10,2020,10,Nordeste,Pernambuco,4.379,3.462
2020-10,2020,10,Nordeste,Piaui,4.446,3.413
2020-10,2020,10,Sudeste,Rio De Janeiro,4.805,3.781
2020-10,2020,10,Nordeste,Rio Grande Do Norte,4.694,3.698
2020-10,2020,10,Sul,Rio Grande Do Sul,4.415,3.941
2020-10,2020,10,Norte,Rondonia,4.575,3.532
2020-10,2020,10,Norte,Roraima,4.155,3.548
2020-10,2020,10,Sul,Santa Catarina,4.214,3.666
2020-10,2020,10,Sudeste,Sao Paulo,4.204,2.868
2020-10,2020,10,Nordeste,Sergipe,4.724,3.564
2020-10,2020,10,Norte,Tocantins,4.881,3.516
2020-11,2020,11,Norte,Acre,4.977,3.965
2020-11,2020,11,Nordeste,Alagoas,4.606,3.534
2020-11,2020,11,Norte,Amazonas,4.006,3.292
2020-11,2020,11,Nordeste,Bahia,4.417,3.432
2020-11,2020,11,Nordeste,Ceara,4.526,3.66
2020-11,2020,11,Centro Oeste,Distrito Federal,4.498,3.455
2020-11,2020,11,Sudeste,Espirito Santo,4.259,3.596
2020-11,2020,11,Centro Oeste,Goias,4.741,3.183
2020-11,2020,11,Nordeste,Maranhao,4.292,3.61
2020-11,2020,11,Centro Oeste,Mato Grosso,4.478,3.082
2020-11,2020,11,Centro Oeste,Mato Grosso Do Sul,4.525,3.311
2020-11,2020,11,Sudeste,Minas Gerais,4.524,3.003
2020-11,2020,11,Norte,Para,4.414,3.967
2020-11,2020,11,Nordeste,Paraiba,4.233,3.143
2020-11,2020,11,Sul,Parana,4.19,3.193
2020-11,2020,11,Nordeste,Pernambuco,4.438,3.451
2020-11,2020,11,Nordeste,Piaui,4.429,3.419
2020-11,2020,11,Sudeste,Rio De Janeiro,4.854,3.971
2020-11,2020,11,Nordeste,Rio Grande Do Norte,4.723,3.704
2020-11,2020,11,Sul,Rio Grande Do Sul,4.558,4.217
2020-11,2020,11,Norte,Rondonia,4.57,3.577
2020-11,2020,11,Norte,Roraima,4.148,3.568
2020-11,2020,11,Sul,Santa Catarina,4.28,3.676
2020-11,2020,11,Sudeste,Sao Paulo,4.195,2.966
2020-11,2020,11,Nordeste,Sergipe,4.612,3.575
2020-11,2020,11,Norte,Tocantins,4.797,3.676
2020-12,2020,12,Norte,Acre,5.057,4.012
2020-12,2020,12,Nordeste,Alagoas,4.681,3.574
2020-12,2020,12,Norte,Amapa,3.753,3.95
2020-12,2020,12,Norte,Amazonas,4.276,3.4
2020-12,2020,12,Nordeste,Bahia,4.48,3.505
2020-12,2020,12,Nordeste,Ceara,4.739,3.796
2020-12,2020,12,Centro Oeste,Distrito Federal,4.588,3.548
2020-12,2020,12,Sudeste,Espirito Santo,4.407,3.665
2020-12,2020,12,Centro Oeste,Goias,4.766,3.321
2020-12,2020,12,Nordeste,Maranhao,4.431,3.723
2020-12,2020,12,Centro Oeste,Mato Grosso,4.517,3.231
2020-12,2020,12,Centro Oeste,Mato Grosso Do Sul,4.593,3.356
2020-12,2020,12,Sudeste,Minas Gerais,4.601,3.17
2020-12,2020,12,Norte,Para,4.509,4.005
2020-12,2020,12,Nordeste,Paraiba,4.485,3.382
2020-12,2020,12,Sul,Parana,4.196,3.177
2020-12,2020,12,Nordeste,Pernambuco,4.664,3.503
2020-12,2020,12,Nordeste,Piaui,4.593,3.581
2020-12,2020,12,Sudeste,Rio De Janeiro,4.93,4.039
2020-12,2020,12,Nordeste,Rio Grande Do Norte,4.812,3.817
2020-12,2020,12,Sul,Rio Grande Do Sul,4.592,4.271
2020-12,2020,12,Norte,Rondonia,4.632,3.777
2020-12,2020,12,Norte,Roraima,4.261,3.749
2020-12,2020,12,Sul,Santa Catarina,4.334,3.705
2020-12,2020,12,Sudeste,Sao Paulo,4.221,3.013
2020-12,2020,12,Nordeste,Sergipe,4.562,3.565
2020-12,2020,12,Norte,Tocantins,4.855,3.74
2021-01,2021,1,Norte,Acre,5.229,4.051
2021-01,2021,1,Nordeste,Alagoas,4.777,3.652
2021-01,2021,1,Norte,Amazonas,4.519,3.457
2021-01,2021,1,Nordeste,Bahia,4.738,3.678
2021-01,2021,1,Nordeste,Ceara,4.756,3.812
2021-01,2021,1,Centro Oeste,Distrito Federal,4.735,3.577
2021-01,2021,1,Sudeste,Espirito Santo,4.642,3.736
2021-01,2021,1,Centro Oeste,Goias,4.82,3.295
2021-01,2021,1,Nordeste,Maranhao,4.585,3.789
2021-01,2021,1,Centro Oeste,Mato Grosso,4.583,3.216
2021-01,2021,1,Centro Oeste,Mato Grosso Do Sul,4.737,3.37
2021-01,2021,1,Sudeste,Minas Gerais,4.729,3.239
2021-01,2021,1,Norte,Para,4.811,4.081
2021-01,2021,1,Nordeste,Paraiba,4.69,3.573
2021-01,2021,1,Sul,Parana,4.347,3.212
2021-01,2021,1,Nordeste,Pernambuco,4.714,3.58
2021-01,2021,1,Nordeste,Piaui,4.751,3.672
2021-01,2021,1,Sudeste,Rio De Janeiro,5.017,4.031
2021-01,2021,1,Nordeste,Rio Grande Do Norte,4.924,3.862
2021-01,2021,1,Sul,Rio Grande Do Sul,4.746,4.325
2021-01,2021,1,Norte,Rondonia,4.782,3.845
2021-01,2021,1,Norte,Roraima,4.386,3.754
2021-01,2021,1,Sul,Santa Catarina,4.489,3.774
2021-01,2021,1,Sudeste,Sao Paulo,4.336,3.057
2021-01,2021,1,Nordeste,Sergipe,4.688,3.597
2021-01,2021,1,Norte,Tocantins,4.933,3.773
2021-02,2021,2,Norte,Acre,5.52,4.192
2021-02,2021,2,Nordeste,Alagoas,5.058,3.82
2021-02,2021,2,Norte,Amapa,4.247,4.26
2021-02,2021,2,Norte,Amazonas,5.007,3.675
2021-02,2021,2,Nordeste,Bahia,5.113,4.04
2021-02,2021,2,Nordeste,Ceara,5.102,4.021
2021-02,2021,2,Centro Oeste,Distrito Federal,5.1,3.781
2021-02,2021,2,Sudeste,Espirito Santo,4.975,3.939
2021-02,2021,2,Centro Oeste,Goias,5.078,3.527
2021-02,2021,2,Nordeste,Maranhao,4.974,3.968
2021-02,2021,2,Centro Oeste,Mato Grosso,4.839,3.255
2021-02,2021,2,Centro Oeste,Mato Grosso Do Sul,5.049,3.551
2021-02,2021,2,Sudeste,Minas Gerais,5.089,3.444
2021-02,2021,2,Norte,Para,5.102,4.214
2021-02,2021,2,Nordeste,Paraiba,4.892,3.713
2021-02,2021,2,Sul,Parana,4.72,3.46
2021-02,2021,2,Nordeste,Pernambuco,4.981,3.781
2021-02,2021,2,Nordeste,Piaui,5.067,3.849
2021-02,2021,2,Sudeste,Rio De Janeiro,5.347,4.232
2021-02,2021,2,Nordeste,Rio Grande Do Norte,5.298,4.139
2021-02,2021,2,Sul,Rio Grande Do Sul,5.089,4.523
2021-02,2021,2,Norte,Rondonia,5.02,3.985
2021-02,2021,2,Norte,Roraima,4.689,3.961
2021-02,2021,2,Sul,Santa Catarina,4.83,3.956
2021-02,2021,2,Sudeste,Sao Paulo,4.639,3.264
2021-02,2021,2,Nordeste,Sergipe,4.982,3.714
2021-02,2021,2,Norte,Tocantins,5.295,3.994
2021-03,2021,3,Norte,Acre,6.121,4.869
2021-03,2021,3,Nordeste,Alagoas,5.593,4.371
2021-03,2021,3,Norte,Amapa,4.789,4.78
2021-03,2021,3,Norte,Amazonas,5.238,4.2
2021-03,2021,3,Nordeste,Bahia,5.665,4.567
2021-03,2021,3,Nordeste,Ceara,5.476,4.483
2021-03,2021,3,Centro Oeste,Distrito Federal,5.606,4.528
2021-03,2021,3,Sudeste,Espirito Santo,5.619,4.757
2021-03,2021,3,Centro Oeste,Goias,5.758,4.149
2021-03,2021,3,Nordeste,Maranhao,5.304,4.546
2021-03,2021,3,Centro Oeste,Mato Grosso,5.484,3.945
2021-03,2021,3,Centro Oeste,Mato Grosso Do Sul,5.601,4.213
