Quartos,Banheiros,Suites,Vagas,Elevador,Mobiliado,Piscina,Regiao,Ano,Valor
2,1,0,1,Nao,Nao,Nao,Sul,2001,1450
3,2,1,1,Nao,Nao,Nao,Sul,2012,2200
2,2,1,1,Nao,Nao,Nao,Sul,2006,1800
2,1,0,2,Sim,Nao,Sim,Sul,2003,1100
2,2,0,1,Nao,Nao,Sim,Sul,2002,1150
3,2,1,2,Sim,Nao,Sim,Sul,2009,1600
2,1,0,1,Nao,Nao,Sim,Sul,2008,1700
3,2,1,2,Nao,Nao,Sim,Sul,2014,2600
3,2,1,2,Nao,Nao,Nao,Sul,2008,2200
1,1,0,1,Nao,Nao,Nao,Sul,1998,1000
2,2,1,1,Nao,Nao,Sim,Sul,2003,1400
2,2,1,1,Nao,Nao,Sim,Sul,2005,1800
2,2,1,1,Nao,Nao,Nao,Sul,2004,1300
3,2,1,1,Nao,Nao,Sim,Sul,2014,2900
2,1,0,1,Nao,Nao,Nao,Sul,2012,2175
2,1,0,1,Nao,Sim,Nao,Sul,2011,2500
2,2,1,1,Nao,Nao,Sim,Sul,2014,3000
2,1,0,1,Nao,Nao,Nao,Sul,2006,1600
2,1,0,1,Sim,Nao,Nao,Sul,1999,1100
3,2,1,1,Nao,Nao,Nao,Sul,2015,3000
2,1,0,1,Nao,Nao,Sim,Sul,2011,1900
2,1,0,1,Nao,Nao,Nao,Sul,2007,1900
1,1,0,1,Sim,Nao,Nao,Sul,1999,700
1,1,0,1,Nao,Nao,Nao,Sul,1998,1000
2,1,0,1,Nao,Nao,Nao,Sul,2000,1200
2,1,0,1,Nao,Nao,Sim,Sul,2008,1700
2,1,0,1,Nao,Sim,Nao,Sul,2003,1420
2,1,0,1,Nao,Nao,Nao,Sul,2000,1200
1,1,0,0,Nao,Sim,Sim,Sul,2019,3800
2,2,1,2,Nao,Nao,Sim,Sul,2019,3800
1,2,1,1,Nao,Sim,Sim,Sul,2018,4000
3,2,1,2,Sim,Nao,Sim,Sul,2015,3100
2,2,1,2,Nao,Sim,Sim,Sul,2015,4500
3,2,1,2,Nao,Nao,Sim,Sul,2016,4100
4,4,3,4,Nao,Nao,Sim,Sul,2020,5800
2,1,0,1,Nao,Nao,Nao,Sul,2008,2000
3,2,1,2,Sim,Nao,Sim,Sul,2015,3600
3,2,1,2,Nao,Nao,Nao,Sul,2021,6000
1,1,0,1,Nao,Nao,Nao,Sul,2007,1900
3,2,1,2,Sim,Sim,Sim,Sul,2019,4000
2,2,1,1,Nao,Nao,Sim,Sul,2010,2400
3,4,3,2,Sim,Nao,Sim,Sul,2019,4200
4,2,1,3,Nao,Nao,Nao,Sul,2017,3000
3,2,1,2,Sim,Nao,Sim,Sul,2017,4000
3,2,1,2,Nao,Nao,Sim,Sul,2012,2400
2,3,2,2,Nao,Nao,Sim,Sul,2020,7000
3,2,1,1,Nao,Nao,Nao,Sul,2017,3500
2,2,1,2,Nao,Nao,Sim,Sul,2016,3000
3,2,1,2,Nao,Nao,Nao,Sul,2019,3800
2,2,1,2,Nao,Sim,Sim,Sul,2017,3500
3,2,1,1,Nao,Nao,Nao,Sul,2014,3580
3,2,1,2,Nao,Nao,Sim,Sul,2018,7506
3,3,2,2,Nao,Nao,Sim,Sul,2018,4500
3,2,1,2,Nao,Nao,Nao,Sul,2022,6500
3,2,1,2,Nao,Nao,Sim,Sul,2017,2953
3,2,1,0,Nao,Nao,Sim,Sul,2013,3000
2,1,0,1,Nao,Sim,Sim,Sul,2012,3000
3,2,1,2,Nao,Nao,Sim,Sul,2014,3500
1,1,0,1,Nao,Sim,Sim,Sul,2014,3500
1,1,0,0,Nao,Nao,Nao,Sul,2003,1300
3,4,3,2,Nao,Nao,Sim,Sul,2021,5500
4,4,3,4,Nao,Nao,Sim,Sul,2022,7500
1,1,0,1,Nao,Sim,Sim,Sul,2013,3500
3,2,1,1,Nao,Nao,Nao,Sul,2011,2500
3,2,1,2,Nao,Sim,Nao,Sul,2014,4000
2,3,2,2,Nao,Sim,Sim,Sul,2021,6800
2,1,0,2,Nao,Nao,Nao,Sul,2021,6000
2,1,0,1,Nao,Nao,Sim,Sul,2012,2400
3,2,1,2,Nao,Sim,Nao,Sul,2022,5000
1,2,1,1,Nao,Sim,Sim,Sul,2015,3600
2,2,1,1,Nao,Sim,Sim,Sul,2008,2000
1,2,1,1,Nao,Sim,Sim,Sul,2015,3967
2,2,1,1,Nao,Nao,Nao,Sul,2008,2100
3,4,3,3,Nao,Nao,Sim,Sul,2016,3500
2,1,0,1,Nao,Nao,Sim,Sul,2008,2000
2,1,0,1,Sim,Nao,Nao,Sul,1999,1290
3,2,1,2,Nao,Sim,Nao,Sul,2012,2550
2,1,0,1,Nao,Nao,Sim,Sul,2004,1500
3,3,1,2,Sim,Nao,Sim,Sul,2018,3300
3,1,0,2,Nao,Nao,Sim,Sul,2012,2750
1,2,1,0,Nao,Nao,Nao,Sul,2011,2000
2,2,1,2,Sim,Nao,Sim,Sul,2011,2800
2,2,0,1,Nao,Nao,Sim,Sul,2013,2200
2,2,1,2,Nao,Nao,Nao,Sul,2014,3000
3,4,3,3,Sim,Nao,Sim,Sul,2020,5000
1,1,0,1,Nao,Nao,Sim,Sul,2013,2100
3,2,1,2,Nao,Nao,Sim,Sul,2012,2800
2,1,0,1,Nao,Nao,Nao,Sul,2008,1700
1,1,0,1,Nao,Nao,Sim,Sul,2009,2100
4,2,1,2,Nao,Nao,Sim,Sul,2016,3300
3,4,3,3,Nao,Nao,Sim,Sul,2016,3600
2,1,0,1,Nao,Sim,Sim,Sul,2007,2000
2,1,0,1,Nao,Nao,Nao,Sul,2005,1500
2,2,1,1,Nao,Nao,Sim,Sul,2011,1900
3,2,1,2,Nao,Nao,Sim,Sul,2012,3300
3,2,1,1,Nao,Nao,Nao,Sul,2007,2000
3,3,2,3,Nao,Nao,Sim,Sul,2016,3600
2,2,1,1,Nao,Nao,Nao,Sul,2016,3000
2,2,1,1,Sim,Nao,Sim,Sul,2008,2300
2,1,0,2,Nao,Nao,Sim,Sul,2015,2750
1,2,1,1,Nao,Sim,Sim,Sul,2013,3000
3,1,0,0,Nao,Sim,Nao,Sul,2008,2000
4,4,3,3,Sim,Nao,Sim,Sul,2018,4000
3,2,1,2,Nao,Nao,Nao,Sul,2013,3500
3,2,1,2,Nao,Nao,Sim,Sul,2012,2900
3,2,1,2,Nao,Sim,Sim,Sul,2015,2550
1,1,0,1,Nao,Sim,Sim,Sul,2010,1800
2,2,1,1,Nao,Nao,Sim,Sul,2011,2850
3,2,1,2,Nao,Nao,Sim,Sul,2016,2700
2,3,2,2,Nao,Nao,Sim,Sul,2014,3400
2,1,0,1,Nao,Nao,Nao,Sul,2006,1500
3,4,3,4,Nao,Nao,Sim,Sul,2019,5300
2,1,0,2,Nao,Nao,Sim,Sul,2013,2500
2,2,1,1,Nao,Sim,Sim,Sul,2018,3200
2,1,0,2,Nao,Nao,Nao,Sul,2006,2000
3,1,0,1,Nao,Nao,Nao,Sul,1998,1000
4,2,1,2,Sim,Nao,Sim,Sul,2021,4500
2,2,1,2,Nao,Nao,Sim,Sul,2010,2850
2,2,1,1,Nao,Nao,Nao,Sul,2008,2300
3,1,0,2,Nao,Nao,Nao,Sul,2008,1600
2,2,0,1,Nao,Nao,Nao,Sul,2002,1400
1,1,0,1,Nao,Nao,Sim,Sul,2013,2350
2,2,1,1,Nao,Nao,Sim,Sul,2012,2650
1,1,0,1,Nao,Nao,Sim,Sul,2009,2600
2,1,0,1,Nao,Nao,Nao,Sul,2010,1700
2,2,1,1,Nao,Nao,Sim,Sul,2013,2800
2,1,0,1,Sim,Nao,Sim,Sul,2007,2200
2,2,1,2,Nao,Nao,Sim,Sul,2016,2800
2,1,0,1,Nao,Nao,Nao,Sul,2008,1800
2,2,1,1,Nao,Nao,Sim,Sul,2018,3500
4,2,1,2,Nao,Nao,Sim,Sul,2020,4500
2,1,0,1,Nao,Nao,Nao,Sul,2003,1500
3,1,0,0,Nao,Nao,Nao,Sul,2008,1540
3,1,0,1,Nao,Nao,Nao,Sul,2002,1500
3,1,0,2,Nao,Nao,Nao,Sul,2008,1700
3,1,0,1,Nao,Nao,Nao,Sul,2011,2000
2,1,0,1,Nao,Sim,Nao,Sul,2009,1700
3,1,0,1,Nao,Nao,Nao,Sul,2003,1540
2,1,0,1,Nao,Sim,Sim,Sul,2008,1900
3,1,0,1,Nao,Nao,Nao,Sul,2001,1300
2,1,0,1,Nao,Nao,Nao,Sul,2003,1600
3,1,0,1,Nao,Nao,Nao,Sul,2009,1600
3,2,0,1,Nao,Nao,Sim,Sul,2002,1300
3,2,1,1,Nao,Nao,Sim,Sul,2002,1370
2,1,0,1,Nao,Sim,Sim,Sul,2010,1700
3,5,3,2,Nao,Nao,Sim,Sul,2018,4500
3,1,0,1,Nao,Nao,Nao,Sul,2006,1400
2,1,0,1,Nao,Sim,Nao,Sul,2007,1700
2,1,0,1,Nao,Nao,Nao,Sul,2008,1600
4,5,4,4,Nao,Nao,Nao,Sul,2017,3300
2,1,0,1,Nao,Nao,Sim,Sul,2008,2000
3,4,3,3,Sim,Nao,Sim,Sul,2014,3000
3,3,2,3,Sim,Nao,Sim,Sul,2015,4000
3,4,3,2,Nao,Sim,Sim,Sul,2011,2000
3,4,3,3,Nao,Sim,Sim,Sul,2020,5200
2,2,1,1,Nao,Nao,Sim,Sul,2014,2700
4,5,4,4,Nao,Nao,Sim,Sul,2019,7500
3,4,3,3,Nao,Sim,Sim,Sul,2018,4000
3,4,3,3,Nao,Nao,Nao,Sul,2011,3000
4,4,3,3,Sim,Nao,Sim,Sul,2019,4000
2,2,1,2,Nao,Nao,Sim,Sul,2009,2370
3,4,3,4,Nao,Nao,Nao,Sul,2020,5500
3,2,1,2,Nao,Nao,Sim,Sul,2008,1628
3,2,0,2,Sim,Nao,Nao,Sul,2003,1500
3,2,1,3,Nao,Sim,Sim,Sul,2008,2000
2,2,1,2,Nao,Nao,Sim,Sul,2010,2200
3,2,0,1,Sim,Nao,Sim,Sul,2007,1800
1,1,0,1,Nao,Sim,Nao,Sul,2007,1550
2,2,1,2,Nao,Sim,Nao,Sul,2013,2800
3,4,3,3,Nao,Nao,Sim,Sul,2010,2000
2,1,0,1,Nao,Nao,Sim,Sul,2000,1250
2,2,1,1,Nao,Sim,Nao,Sul,2016,3000
2,2,1,1,Nao,Nao,Sim,Sul,2001,1400
3,2,1,2,Nao,Sim,Sim,Sul,2009,2000
4,3,2,3,Nao,Sim,Sim,Sul,2019,5000
4,4,3,3,Nao,Nao,Sim,Sul,2022,7400
4,4,3,3,Nao,Sim,Sim,Sul,2019,4000
3,4,3,3,Nao,Sim,Sim,Sul,2019,4000
3,3,2,2,Nao,Nao,Sim,Sul,2015,3500
2,1,0,2,Sim,Sim,Sim,Sul,2011,1800
1,2,1,1,Nao,Nao,Sim,Sul,2016,3120
2,2,1,2,Nao,Nao,Sim,Sul,2012,2700
3,2,1,2,Nao,Nao,Sim,Sul,2008,1500
3,4,3,4,Sim,Nao,Sim,Sul,2019,5500
2,2,1,1,Nao,Sim,Sim,Sul,2009,1800
3,2,1,1,Nao,Nao,Sim,Sul,2014,2250
2,2,1,2,Nao,Nao,Sim,Sul,2012,2000
2,2,1,2,Nao,Nao,Sim,Sul,2010,2700
3,4,3,4,Nao,Nao,Sim,Sul,2018,5000
4,5,4,5,Nao,Nao,Sim,Sul,2020,6500
4,3,2,2,Nao,Nao,Sim,Sul,2007,1790
1,2,1,1,Nao,Sim,Sim,Sul,2006,1500
3,2,1,2,Nao,Nao,Nao,Sul,2001,1300
3,2,1,2,Nao,Nao,Sim,Sul,2017,5500
2,2,1,2,Nao,Nao,Nao,Sul,2015,2600
2,1,0,1,Sim,Nao,Nao,Sul,2013,2200
3,4,3,2,Nao,Sim,Sim,Sul,2022,7500
1,1,0,1,Nao,Nao,Nao,Sul,2009,2550
1,1,0,1,Nao,Nao,Sim,Sul,2014,2300
3,2,1,2,Sim,Nao,Sim,Sul,2018,3300
1,2,1,1,Nao,Nao,Sim,Sul,2011,2100
3,2,1,1,Nao,Nao,Sim,Sul,2018,3700
2,1,0,2,Nao,Nao,Sim,Sul,2017,3300
1,1,0,0,Sim,Nao,Nao,Sul,2008,1800
3,2,1,1,Nao,Nao,Sim,Sul,2015,3200
3,1,0,2,Nao,Nao,Sim,Sul,2012,2000
1,1,0,1,Nao,Nao,Nao,Sul,2007,1600
3,2,1,2,Nao,Nao,Nao,Sul,2017,3000
1,1,0,1,Nao,Nao,Nao,Sul,2008,1800
1,1,0,1,Nao,Nao,Nao,Sul,2005,1800
3,1,0,1,Nao,Nao,Nao,Sul,2012,3400
4,1,2,3,Nao,Nao,Sim,Sul,2016,4500
1,1,0,1,Nao,Nao,Nao,Sul,2018,3500
1,1,0,2,Sim,Sim,Sim,Sul,2016,3200
1,2,1,1,Nao,Nao,Sim,Sul,2011,2500
2,1,0,1,Nao,Nao,Nao,Sul,2011,2000
3,2,1,2,Nao,Nao,Sim,Sul,2013,3000
2,2,1,2,Nao,Sim,Sim,Sul,2014,3700
3,3,2,2,Nao,Sim,Nao,Sul,2018,6000
2,1,0,1,Nao,Nao,Nao,Sul,2017,3000
2,1,0,0,Nao,Nao,Nao,Sul,2015,3400
4,3,2,4,Nao,Nao,Sim,Sul,2019,7500
3,3,1,2,Nao,Nao,Sim,Sul,2012,3000
3,2,1,3,Nao,Nao,Sim,Sul,2015,3600
3,2,1,3,Nao,Nao,Sim,Sul,2015,3200
2,2,1,1,Nao,Nao,Nao,Sul,2014,3500
3,2,1,1,Nao,Nao,Sim,Sul,2016,3000
1,1,0,1,Nao,Nao,Nao,Sul,2011,2800
2,2,1,2,Sim,Nao,Nao,Sul,2013,2700
1,2,1,1,Nao,Sim,Sim,Sul,2018,3200
1,2,1,1,Sim,Nao,Sim,Sul,2017,3500
3,2,1,2,Nao,Nao,Nao,Sul,2020,6000
1,2,1,1,Sim,Sim,Sim,Sul,2014,3300
1,2,1,1,Nao,Sim,Nao,Sul,2015,3000
3,2,1,1,Sim,Nao,Nao,Sul,2016,3000
4,5,2,4,Nao,Nao,Sim,Sul,2018,7700
2,2,1,1,Sim,Nao,Sim,Sul,2016,3500
1,2,1,1,Sim,Sim,Sim,Sul,2022,6000
1,2,1,1,Nao,Sim,Nao,Sul,2019,6000
1,2,1,1,Sim,Sim,Sim,Sul,2017,3300
3,5,3,3,Nao,Nao,Sim,Sul,2017,3800
1,2,1,1,Sim,Sim,Sim,Sul,2016,3000
3,4,1,2,Sim,Nao,Sim,Sul,2017,4000
2,2,1,1,Sim,Nao,Sim,Sul,2015,4000
1,2,1,1,Sim,Sim,Sim,Sul,2019,3650
2,2,1,1,Sim,Sim,Sim,Sul,2017,3900
1,2,1,1,Sim,Nao,Sim,Sul,2013,3500
2,2,1,1,Sim,Sim,Sim,Sul,2021,7000
1,2,1,1,Sim,Sim,Sim,Sul,2020,5000
1,2,1,1,Sim,Nao,Sim,Sul,2015,3000
2,4,2,2,Sim,Nao,Sim,Sul,2021,7500
2,2,1,1,Nao,Sim,Sim,Sul,2019,4700
3,4,2,2,Sim,Sim,Sim,Sul,2019,7800
1,2,1,1,Sim,Sim,Sim,Sul,2013,2400
1,2,1,1,Sim,Nao,Sim,Sul,2015,3200
1,2,1,1,Nao,Nao,Sim,Sul,2021,4510
3,3,1,2,Nao,Sim,Sim,Sul,2019,7500
2,2,1,2,Sim,Sim,Sim,Sul,2022,5500
1,2,1,1,Sim,Nao,Sim,Sul,2020,3900
1,2,1,1,Nao,Sim,Sim,Sul,2022,5500
2,3,2,2,Nao,Nao,Nao,Sul,2022,7500
3,4,2,2,Sim,Nao,Sim,Sul,2022,7700
2,2,1,1,Nao,Nao,Nao,Sul,2011,2900
1,2,1,1,Sim,Sim,Sim,Sul,2022,5800
1,2,1,2,Nao,Sim,Sim,Sul,2022,5500
1,2,1,1,Nao,Nao,Nao,Sul,2008,2000
2,2,1,1,Sim,Nao,Sim,Sul,2018,4700
1,2,1,1,Sim,Sim,Sim,Sul,2019,3900
2,3,2,2,Nao,Sim,Sim,Sul,2022,6000
1,2,1,1,Sim,Sim,Sim,Sul,2014,2800
3,4,1,2,Nao,Nao,Sim,Sul,2022,7500
2,3,2,2,Sim,Nao,Nao,Sul,2019,7500
1,2,1,1,Nao,Sim,Sim,Sul,2017,3300
2,2,1,2,Nao,Nao,Sim,Sul,2018,4800
1,2,1,1,Nao,Nao,Sim,Sul,2018,4695
1,1,0,1,Nao,Sim,Nao,Sul,2016,3545
3,2,1,2,Sim,Nao,Sim,Sul,2019,4200
1,1,0,1,Nao,Sim,Nao,Sul,2016,2700
3,3,2,1,Nao,Nao,Nao,Sul,2010,2850
1,1,0,1,Sim,Sim,Sim,Sul,2012,3200
1,2,1,1,Nao,Sim,Sim,Sul,2019,3500
1,2,1,1,Nao,Sim,Sim,Sul,2018,3200
2,2,1,2,Nao,Sim,Sim,Sul,2022,6850
2,2,1,2,Nao,Sim,Sim,Sul,2019,7500
3,2,1,2,Nao,Nao,Sim,Sul,2017,5400
2,2,1,2,Sim,Sim,Sim,Sul,2022,5500
2,2,1,1,Nao,Nao,Sim,Sul,2008,2200
1,1,0,1,Nao,Nao,Sim,Sul,2016,3400
2,2,1,1,Sim,Nao,Sim,Sul,2019,6800
2,1,0,1,Nao,Nao,Nao,Sul,2008,2400
2,3,2,2,Sim,Nao,Sim,Sul,2022,5800
2,2,1,1,Sim,Sim,Sim,Sul,2018,4000
2,3,2,2,Nao,Nao,Sim,Sul,2017,6000
1,2,1,1,Nao,Sim,Sim,Sul,2010,2600
2,2,1,1,Nao,Nao,Sim,Sul,2016,4200
1,1,0,1,Nao,Nao,Sim,Sul,2014,3000
2,2,1,1,Nao,Sim,Nao,Sul,2014,4200
3,2,1,2,Nao,Sim,Sim,Sul,2022,5500
1,2,1,1,Sim,Sim,Sim,Sul,2016,4400
4,4,3,3,Nao,Nao,Sim,Sul,2016,2820
4,4,3,3,Nao,Nao,Sim,Sul,2022,5400
1,2,1,1,Nao,Sim,Sim,Sul,2015,2600
1,2,1,1,Nao,Nao,Sim,Sul,2020,4000
1,2,1,1,Nao,Nao,Nao,Sul,2020,4000
1,2,1,1,Nao,Nao,Sim,Sul,2015,3000
1,2,1,1,Nao,Sim,Sim,Sul,2009,2530
1,2,1,1,Sim,Nao,Sim,Sul,2010,2700
1,2,1,1,Sim,Nao,Sim,Sul,2016,3500
3,3,1,2,Sim,Nao,Sim,Sul,2011,2695
3,4,3,4,Sim,Sim,Sim,Sul,2017,4700
2,2,1,1,Nao,Sim,Sim,Sul,2018,4000
1,2,1,1,Sim,Sim,Sim,Sul,2009,2400
1,2,1,1,Nao,Sim,Nao,Sul,2017,3500
1,2,1,1,Sim,Nao,Sim,Sul,2009,2600
2,2,1,1,Sim,Nao,Sim,Sul,2007,1420
3,2,1,1,Sim,Nao,Sim,Sul,2003,1330
2,2,1,1,Nao,Nao,Nao,Sul,2002,1260
2,2,1,1,Nao,Nao,Nao,Sul,2004,1250
3,5,3,2,Sim,Nao,Sim,Sul,2017,4500
2,2,1,1,Sim,Nao,Nao,Sul,2003,1300
2,2,1,1,Nao,Sim,Sim,Sul,2004,1165
2,2,1,1,Nao,Nao,Nao,Sul,2005,1800
2,2,1,1,Nao,Nao,Nao,Sul,2000,1185
2,2,1,1,Nao,Nao,Sim,Sul,2005,1700
2,2,1,1,Nao,Nao,Sim,Sul,2009,1600
3,5,3,3,Nao,Nao,Sim,Sul,2022,5300
3,2,1,1,Nao,Nao,Nao,Sul,2002,1260
4,5,3,3,Sim,Sim,Sim,Sul,2018,4990
2,2,1,1,Sim,Sim,Nao,Sul,1998,1100
2,2,1,2,Nao,Nao,Nao,Sul,2010,1800
3,2,1,1,Nao,Nao,Nao,Sul,2001,1100
2,2,1,1,Nao,Nao,Nao,Sul,2000,1000
2,2,1,2,Nao,Nao,Sim,Sul,2002,1500
2,2,1,1,Nao,Nao,Nao,Sul,1998,1050
1,2,1,1,Nao,Nao,Nao,Sul,2001,1100
3,2,1,1,Sim,Sim,Nao,Sul,2006,1400
2,2,1,1,Nao,Nao,Nao,Sul,1999,1050
3,2,1,1,Nao,Nao,Nao,Sul,2001,1050
2,2,1,1,Nao,Nao,Sim,Sul,2002,1550
2,2,1,1,Sim,Nao,Sim,Sul,2005,1500
2,2,1,1,Nao,Nao,Sim,Sul,2001,1300
2,2,1,1,Nao,Nao,Nao,Sul,2000,900
2,2,1,1,Nao,Nao,Nao,Sul,2006,1300
1,2,1,1,Nao,Nao,Nao,Sul,2001,1000
2,2,1,1,Sim,Nao,Nao,Sul,2000,1070
2,2,1,1,Nao,Nao,Nao,Sul,2004,1400
2,2,1,1,Nao,Nao,Nao,Sul,2006,1300
2,2,1,1,Sim,Nao,Sim,Sul,1998,1100
2,2,1,1,Sim,Nao,Sim,Sul,2005,1400
1,2,1,1,Sim,Sim,Sim,Sul,2008,2000
2,2,1,1,Sim,Sim,Sim,Sul,2013,2300
1,2,1,1,Nao,Nao,Nao,Sul,2008,1500
1,2,1,1,Nao,Nao,Nao,Sul,2007,1500
2,2,1,1,Sim,Nao,Sim,Sul,2009,2000
2,2,1,1,Nao,Nao,Nao,Sul,2002,1200
2,2,1,1,Sim,Nao,Nao,Sul,2009,1700
2,2,1,1,Nao,Nao,Nao,Sul,2009,2200
3,5,3,2,Sim,Sim,Sim,Sul,2019,5250
2,2,1,1,Sim,Nao,Nao,Sul,2011,2600
4,5,3,3,Sim,Nao,Sim,Sul,2021,5500
3,4,3,2,Sim,Sim,Sim,Sul,2021,4900
4,5,3,2,Sim,Sim,Sim,Sul,2019,7800
2,2,1,1,Nao,Nao,Sim,Sul,2012,2200
1,2,1,1,Sim,Nao,Sim,Sul,2003,1250
2,2,1,1,Sim,Nao,Sim,Sul,2009,1700
2,2,1,1,Sim,Nao,Sim,Sul,2012,2000
3,2,1,1,Nao,Nao,Sim,Sul,2007,1500
2,2,1,1,Sim,Sim,Sim,Sul,2008,2300
1,2,1,1,Sim,Nao,Sim,Sul,2008,1600
3,2,1,1,Sim,Nao,Nao,Sul,2009,1800
2,2,1,1,Nao,Nao,Sim,Sul,2003,1400
2,2,1,1,Sim,Nao,Nao,Sul,1999,1200
2,2,1,1,Sim,Nao,Nao,Sul,2002,1300
2,2,1,1,Nao,Nao,Sim,Sul,1999,1100
2,2,1,1,Nao,Nao,Nao,Sul,2004,1400
3,2,1,1,Nao,Nao,Nao,Sul,1999,1250
1,2,1,1,Sim,Nao,Nao,Sul,1999,1100
1,2,1,1,Sim,Sim,Sim,Sul,2011,1900
2,2,1,1,Sim,Nao,Sim,Sul,2009,1850
3,2,1,1,Sim,Nao,Sim,Sul,2008,1500
2,2,1,1,Nao,Nao,Nao,Sul,2005,1400
2,2,1,1,Sim,Nao,Sim,Sul,2013,2400
3,2,1,1,Nao,Nao,Nao,Sul,2002,1295
3,2,1,1,Nao,Sim,Sim,Sul,2005,1855
3,2,1,1,Sim,Nao,Sim,Sul,2004,1190
1,2,1,1,Sim,Sim,Sim,Sul,2004,1800
1,2,1,1,Nao,Nao,Sim,Sul,2012,2000
3,2,1,1,Nao,Nao,Nao,Sul,2013,2400
2,2,1,1,Sim,Sim,Sim,Sul,2021,5800
1,2,1,2,Nao,Sim,Nao,Sul,2010,2500
1,2,1,1,Nao,Sim,Sim,Sul,2011,2400
3,2,1,1,Nao,Nao,Nao,Sul,2017,3000
1,2,1,1,Sim,Nao,Nao,Sul,2011,1800
2,2,1,2,Sim,Sim,Sim,Sul,2019,3950
3,3,1,1,Sim,Nao,Sim,Sul,2013,2800
1,2,1,1,Nao,Nao,Sim,Sul,2010,2000
3,3,1,1,Nao,Nao,Nao,Sul,2018,4000
4,4,1,2,Sim,Nao,Sim,Sul,2022,5999
4,3,1,2,Nao,Nao,Sim,Sul,2018,5500
1,2,1,1,Sim,Sim,Sim,Sul,2012,2910
4,4,1,2,Sim,Nao,Sim,Sul,2017,5500
3,2,1,1,Sim,Sim,Sim,Sul,2010,2000
2,2,1,1,Nao,Nao,Nao,Sul,2012,2500
2,2,1,1,Sim,Nao,Nao,Sul,2007,1600
2,2,1,1,Sim,Nao,Nao,Sul,2000,1350
2,2,1,1,Sim,Nao,Nao,Sul,2010,1900
3,2,1,1,Sim,Nao,Nao,Sul,2005,1500
3,2,1,1,Sim,Nao,Sim,Sul,2005,1850
3,2,1,1,Sim,Nao,Sim,Sul,2007,2150
1,2,1,1,Nao,Sim,Sim,Sul,2015,2600
2,2,1,1,Sim,Nao,Sim,Sul,2007,1650
4,2,1,3,Nao,Nao,Nao,Sul,2011,3000
4,2,1,3,Sim,Nao,Nao,Sul,2015,4000
1,2,1,1,Nao,Sim,Nao,Sul,2005,1800
1,2,1,1,Nao,Sim,Nao,Sul,2006,1750
2,2,1,1,Sim,Nao,Sim,Sul,2007,1600
3,2,1,2,Sim,Nao,Sim,Sul,2018,3200
2,2,1,1,Nao,Nao,Nao,Sul,2008,1600
2,2,1,1,Sim,Nao,Sim,Sul,2006,1700
1,2,1,1,Nao,Nao,Sim,Sul,2004,1600
1,2,1,1,Nao,Sim,Sim,Sul,2010,1700
2,2,1,1,Nao,Sim,Nao,Sul,2013,3000
2,2,1,2,Nao,Nao,Sim,Sul,2013,2600
1,2,1,1,Sim,Sim,Nao,Sul,2005,1250
4,2,1,2,Sim,Nao,Sim,Sul,2009,1800
2,2,1,1,Nao,Nao,Nao,Sul,1998,1100
3,2,1,1,Sim,Nao,Sim,Sul,2012,2500
3,3,1,2,Sim,Nao,Sim,Sul,2013,3500
2,2,1,1,Sim,Nao,Nao,Sul,2007,1650
2,2,1,1,Nao,Nao,Nao,Sul,2007,1400
2,2,1,1,Sim,Nao,Nao,Sul,2001,1309
2,2,1,1,Sim,Nao,Nao,Sul,2011,1950
2,2,1,1,Nao,Sim,Sim,Sul,2006,1900
3,2,1,1,Nao,Nao,Sim,Sul,2006,1300
2,2,1,1,Sim,Nao,Nao,Sul,2004,1700
2,2,1,1,Nao,Nao,Nao,Sul,2013,2300
3,4,3,2,Sim,Nao,Sim,Sul,2016,2800
2,2,1,2,Nao,Nao,Sim,Sul,2008,1700
2,3,2,2,Sim,Nao,Sim,Sul,2013,3200
3,2,1,3,Sim,Nao,Sim,Sul,2011,2000
2,3,2,2,Sim,Nao,Sim,Sul,2015,2740
2,2,1,1,Nao,Nao,Sim,Sul,2008,1600
1,2,1,1,Sim,Sim,Sim,Sul,2009,2400
2,4,2,2,Sim,Nao,Sim,Sul,2014,2780
2,2,1,1,Nao,Nao,Sim,Sul,2009,2000
2,2,1,1,Sim,Sim,Sim,Sul,2011,2000
3,2,1,2,Sim,Nao,Sim,Sul,2007,1500
2,2,1,1,Nao,Nao,Nao,Sul,2008,1700
1,2,1,1,Sim,Nao,Nao,Sul,2019,3500
3,1,3,3,Nao,Nao,Sim,Sul,2013,3500
1,2,1,1,Sim,Nao,Sim,Sul,2012,2600
2,2,1,2,Nao,Sim,Sim,Sul,2015,3200
1,2,1,1,Sim,Sim,Sim,Sul,2006,1380
3,2,1,2,Nao,Nao,Nao,Sul,2008,2250
3,2,1,2,Sim,Nao,Sim,Sul,2018,4500
4,2,1,3,Sim,Nao,Sim,Sul,2014,3500
2,3,2,2,Nao,Nao,Sim,Sul,2016,3600
2,2,1,2,Sim,Nao,Sim,Sul,2019,3800
3,2,1,2,Nao,Nao,Nao,Sul,2016,3200
2,2,1,2,Sim,Nao,Sim,Sul,2015,2500
2,2,1,2,Sim,Nao,Sim,Sul,2010,2000
2,2,1,1,Nao,Nao,Nao,Sul,2012,2000
2,4,2,2,Nao,Nao,Sim,Sul,2018,6500
2,2,1,1,Nao,Nao,Nao,Sul,2006,1950
1,2,1,1,Sim,Sim,Nao,Sul,2010,2200
