Estado_civil,Imigrante,Sexo_biologico,Idade_matricula,Estrangeiro,Necessidades_educacionais_especiais,Devedor,Taxas_matricula_em_dia,Bolsista,Taxa_desemprego,Taxa_inflacao,PIB,Curso,Periodo,Qualificacao_previa,disciplinas_primeiro_semestre_notas,disciplinas_segundo_semestre_notas,Situacao
Casado,Sim,Feminino,18,Não,Não,Não,Sim,Não,15.5,2.8,-4.06,Enfermagem,Diurno,Educação secundária,14.455000000000002,13.91,Graduado
Solteiro,Não,Feminino,18,Não,Não,Não,Sim,Sim,11.1,0.6,2.02,Gestão de Publicidade e Marketing,Diurno,Educação secundária,14.0,13.285714285714286,Graduado
Solteiro,Sim,Feminino,20,Não,Não,Não,Sim,Sim,11.1,0.6,2.02,Jornalismo e Comunicação,Diurno,Educação secundária,13.5,12.666666666666666,Graduado
Solteiro,Sim,Feminino,20,Não,Não,Não,Não,Não,11.1,0.6,2.02,Turismo,Diurno,Educação secundária,0.0,0.0,Desistente
Solteiro,Não,Feminino,20,Não,Não,Não,Sim,Sim,10.8,1.4,1.74,Serviço Social (noturno),Noturno,Educação secundária,11.666666666666666,14.0,Graduado
Solteiro,Sim,Feminino,19,Não,Não,Não,Sim,Sim,10.8,1.4,1.74,Enfermagem Veterinária,Diurno,Educação secundária,12.0,13.333333333333334,Graduado
Solteiro,Sim,Feminino,19,Não,Não,Não,Sim,Sim,13.9,-0.3,0.79,Serviço Social,Diurno,Educação secundária,11.714285714285714,11.833333333333334,Graduado
Solteiro,Sim,Feminino,21,Não,Não,Não,Sim,Não,11.1,0.6,2.02,Serviço Social,Diurno,Educação secundária,12.666666666666666,12.428571428571429,Graduado
Solteiro,Sim,Feminino,26,Não,Não,Não,Sim,Não,12.4,0.5,1.79,Enfermagem Veterinária,Diurno,Educação secundária,11.75,12.8,Matriculado
Solteiro,Não,Feminino,21,Não,Não,Não,Sim,Não,16.2,0.3,-0.92,Serviço Social,Diurno,Educação secundária,0.0,0.0,Desistente
Solteiro,Sim,Feminino,18,Não,Não,Não,Sim,Não,12.7,3.7,-1.7,Enfermagem,Diurno,Educação secundária,12.328571428571427,12.328571428571427,Graduado
União Estável,Não,Feminino,27,Não,Não,Não,Sim,Não,12.4,0.5,1.79,Educação Básica,Diurno,Educação básica 3º ciclo (9º/10º/11º ano) ou equivalente,11.666666666666666,10.0,Desistente
Solteiro,Sim,Feminino,20,Não,Não,Não,Sim,Sim,15.5,2.8,-4.06,Design de Comunicação,Diurno,Educação secundária,13.25,12.727272727272728,Graduado
Solteiro,Não,Feminino,21,Não,Não,Não,Sim,Não,16.2,0.3,-0.92,Gestão de Publicidade e Marketing,Diurno,Curso de especialização tecnológica,11.833333333333334,13.25,Matriculado
Solteiro,Sim,Feminino,18,Não,Não,Não,Sim,Sim,15.5,2.8,-4.06,Odontologia,Diurno,Educação secundária,13.3,15.125,Graduado
Solteiro,Sim,Feminino,20,Não,Não,Não,Sim,Não,16.2,0.3,-0.92,Enfermagem Veterinária,Diurno,Curso de especialização tecnológica,12.555555555555555,11.8,Matriculado
Solteiro,Sim,Feminino,18,Não,Não,Não,Sim,Não,11.1,0.6,2.02,Jornalismo e Comunicação,Diurno,Educação secundária,12.833333333333334,12.166666666666666,Graduado
Solteiro,Não,Feminino,20,Não,Não,Não,Sim,Sim,13.9,-0.3,0.79,Serviço Social,Diurno,Curso de especialização tecnológica,12.833333333333334,12.833333333333334,Graduado
Solteiro,Sim,Feminino,19,Não,Não,Não,Sim,Sim,12.7,3.7,-1.7,Enfermagem Veterinária,Diurno,Educação secundária,12.666666666666666,13.0,Graduado
Solteiro,Sim,Feminino,20,Não,Não,Não,Sim,Não,13.9,-0.3,0.79,Enfermagem,Diurno,Educação secundária,13.271428571428572,14.471428571428572,Graduado
Solteiro,Não,Feminino,20,Não,Não,Não,Sim,Sim,10.8,1.4,1.74,Gestão (noturno),Noturno,Educação secundária,12.4,12.833333333333334,Graduado
Solteiro,Não,Feminino,20,Não,Não,Não,Sim,Não,12.7,3.7,-1.7,Enfermagem Veterinária,Diurno,Curso de especialização tecnológica,14.5,11.25,Matriculado
Solteiro,Sim,Feminino,19,Não,Não,Sim,Sim,Não,13.9,-0.3,0.79,Serviço Social,Diurno,Educação secundária,0.0,0.0,Desistente
Solteiro,Não,Feminino,18,Não,Não,Não,Sim,Não,8.9,1.4,3.51,Jornalismo e Comunicação,Diurno,Educação secundária,14.285714285714286,13.25,Graduado
Solteiro,Sim,Feminino,18,Não,Não,Não,Sim,Não,10.8,1.4,1.74,Enfermagem Veterinária,Diurno,Educação secundária,12.333333333333334,12.6,Graduado
Solteiro,Sim,Feminino,19,Não,Não,Não,Sim,Sim,13.9,-0.3,0.79,Enfermagem,Diurno,Educação secundária,12.583333333333334,12.671428571428573,Graduado
Solteiro,Sim,Feminino,19,Não,Não,Não,Sim,Não,12.4,0.5,1.79,Enfermagem,Diurno,Educação secundária,13.731666666666667,13.771428571428572,Desistente
Solteiro,Não,Masculino,43,Não,Não,Não,Sim,Não,16.2,0.3,-0.92,Agronomia,Diurno,Educação básica 3º ciclo (9º/10º/11º ano) ou equivalente,12.875,12.142857142857142,Matriculado
Casado,Não,Masculino,47,Não,Não,Não,Sim,Não,9.4,-0.8,-3.12,Design de Comunicação,Diurno,Educação secundária,14.625,13.4,Desistente
Solteiro,Sim,Masculino,23,Não,Não,Não,Não,Não,7.6,2.6,0.32,Gestão,Diurno,Educação secundária,0.0,0.0,Desistente
Solteiro,Sim,Feminino,19,Sim,Não,Sim,Sim,Sim,8.9,1.4,3.51,Serviço Social,Diurno,Educação secundária,12.666666666666666,12.666666666666666,Graduado
Solteiro,Sim,Feminino,20,Não,Não,Não,Sim,Não,12.7,3.7,-1.7,Enfermagem,Diurno,Educação secundária,12.491666666666667,12.491666666666667,Graduado
Solteiro,Sim,Feminino,19,Não,Não,Não,Sim,Sim,8.9,1.4,3.51,Animação e Design Multimídia,Diurno,Educação secundária,13.666666666666666,14.166666666666666,Graduado
Solteiro,Sim,Feminino,19,Sim,Não,Não,Sim,Não,15.5,2.8,-4.06,Enfermagem Veterinária,Diurno,Educação secundária,16.0,14.5,Graduado
Solteiro,Sim,Feminino,19,Não,Não,Não,Sim,Não,13.9,-0.3,0.79,Enfermagem Veterinária,Diurno,Curso de especialização tecnológica,14.142857142857142,13.0,Graduado
Solteiro,Não,Feminino,39,Não,Não,Sim,Sim,Sim,11.1,0.6,2.02,Serviço Social (noturno),Noturno,Educação básica 3º ciclo (9º/10º/11º ano) ou equivalente,11.833333333333334,13.75,Graduado
Solteiro,Sim,Feminino,20,Não,Não,Não,Sim,Sim,10.8,1.4,1.74,Design de Comunicação,Diurno,Educação secundária,12.666666666666666,13.0,Graduado
Solteiro,Sim,Feminino,21,Não,Não,Não,Sim,Não,7.6,2.6,0.32,Design de Comunicação,Diurno,Educação secundária,12.5,12.666666666666666,Graduado
Solteiro,Sim,Feminino,22,Sim,Não,Sim,Não,Não,9.4,-0.8,-3.12,Serviço Social,Diurno,Educação secundária,10.88888888888889,11.25,Graduado
Solteiro,Sim,Feminino,19,Não,Não,Não,Sim,Não,7.6,2.6,0.32,Jornalismo e Comunicação,Diurno,Educação secundária,13.0,0.0,Desistente
Solteiro,Sim,Feminino,22,Não,Não,Não,Sim,Não,13.9,-0.3,0.79,Gestão de Publicidade e Marketing,Diurno,Educação secundária,15.166666666666666,16.0,Graduado
Solteiro,Sim,Feminino,19,Não,Não,Não,Sim,Sim,12.7,3.7,-1.7,Educação Básica,Diurno,Educação secundária,12.666666666666666,12.0,Graduado
Solteiro,Sim,Masculino,18,Não,Não,Sim,Sim,Não,7.6,2.6,0.32,Animação e Design Multimídia,Diurno,Educação secundária,0.0,0.0,Desistente
União Estável,Não,Masculino,26,Não,Não,Não,Sim,Não,11.1,0.6,2.02,Gestão,Diurno,Educação secundária,12.0,10.2,Matriculado
Solteiro,Não,Masculino,36,Não,Não,Não,Não,Não,12.7,3.7,-1.7,Gestão (noturno),Noturno,Educação secundária,0.0,0.0,Desistente
Solteiro,Sim,Masculino,20,Não,Não,Sim,Sim,Sim,12.4,0.5,1.79,Animação e Design Multimídia,Diurno,Educação secundária,0.0,0.0,Graduado
Casado,Não,Masculino,30,Não,Não,Não,Sim,Não,15.5,2.8,-4.06,Gestão,Diurno,Educação secundária,11.0,11.5,Desistente
Solteiro,Não,Masculino,24,Não,Não,Não,Sim,Não,15.5,2.8,-4.06,Agronomia,Diurno,Educação secundária,15.714285714285714,15.9,Desistente
Solteiro,Não,Masculino,26,Não,Não,Não,Sim,Não,7.6,2.6,0.32,Gestão,Diurno,Educação secundária,10.818181818181818,11.636363636363637,Desistente
Solteiro,Não,Masculino,19,Não,Não,Não,Não,Não,13.9,-0.3,0.79,Gestão,Diurno,Educação secundária,12.0,0.0,Desistente
União Estável,Não,Masculino,34,Não,Não,Não,Sim,Não,12.4,0.5,1.79,Serviço Social,Diurno,Educação secundária,12.6,11.25,Graduado
Solteiro,Sim,Masculino,33,Não,Não,Não,Sim,Não,9.4,-0.8,-3.12,Zootecnia,Diurno,Educação secundária,13.0,14.0,Matriculado
Solteiro,Sim,Masculino,19,Não,Não,Não,Sim,Não,9.4,-0.8,-3.12,Gestão,Diurno,Educação secundária,11.6,10.75,Graduado
Solteiro,Sim,Masculino,26,Não,Não,Sim,Não,Não,8.9,1.4,3.51,Engenharia da computação,Diurno,Educação secundária,10.0,11.0,Desistente
Solteiro,Não,Masculino,29,Não,Não,Não,Sim,Não,16.2,0.3,-0.92,Gestão de Publicidade e Marketing,Diurno,Educação secundária,14.0,0.0,Desistente
Solteiro,Sim,Masculino,19,Não,Não,Não,Sim,Sim,8.9,1.4,3.51,Engenharia da computação,Diurno,Educação secundária,12.6,12.5,Desistente
Solteiro,Sim,Masculino,18,Não,Não,Não,Sim,Não,12.7,3.7,-1.7,Animação e Design Multimídia,Diurno,Educação secundária,0.0,0.0,Desistente
Solteiro,Não,Masculino,29,Não,Não,Não,Não,Não,11.1,0.6,2.02,Gestão (noturno),Noturno,Educação básica 3º ciclo (9º/10º/11º ano) ou equivalente,11.333333333333334,12.0,Desistente
Solteiro,Não,Masculino,21,Não,Não,Não,Sim,Não,9.4,-0.8,-3.12,Turismo,Diurno,Educação secundária,12.666666666666666,11.4,Graduado
Solteiro,Não,Masculino,19,Não,Não,Não,Sim,Não,10.8,1.4,1.74,Turismo,Diurno,Educação secundária,10.8,10.5,Matriculado
Solteiro,Não,Masculino,20,Não,Não,Não,Sim,Não,15.5,2.8,-4.06,Enfermagem,Diurno,Educação secundária,12.87857142857143,11.85625,Graduado
Solteiro,Não,Masculino,18,Não,Não,Não,Sim,Não,7.6,2.6,0.32,Enfermagem Veterinária,Diurno,Educação secundária,0.0,0.0,Desistente
Solteiro,Sim,Masculino,18,Não,Não,Não,Sim,Não,15.5,2.8,-4.06,Design de Comunicação,Diurno,Educação secundária,12.833333333333334,11.4,Matriculado
Solteiro,Não,Masculino,21,Não,Não,Sim,Sim,Sim,10.8,1.4,1.74,Gestão,Diurno,Educação secundária,12.6,12.833333333333334,Matriculado
Solteiro,Sim,Masculino,20,Não,Não,Não,Sim,Não,8.9,1.4,3.51,Gestão,Diurno,Educação secundária,0.0,0.0,Desistente
Solteiro,Não,Masculino,30,Não,Não,Não,Sim,Sim,12.7,3.7,-1.7,Engenharia da computação,Diurno,Educação secundária,0.0,0.0,Desistente
Solteiro,Sim,Masculino,19,Não,Não,Não,Sim,Não,13.9,-0.3,0.79,Gestão de Publicidade e Marketing,Diurno,Educação secundária,14.166666666666666,14.0,Graduado
Solteiro,Sim,Masculino,30,Não,Não,Não,Sim,Não,8.9,1.4,3.51,Gestão,Diurno,Educação secundária,13.4,13.25,Desistente
Solteiro,Sim,Masculino,22,Não,Não,Não,Sim,Sim,12.7,3.7,-1.7,Gestão,Diurno,Educação secundária,11.2,11.25,Graduado
Solteiro,Sim,Masculino,22,Não,Não,Não,Sim,Não,12.4,0.5,1.79,Animação e Design Multimídia,Diurno,Educação secundária,0.0,0.0,Graduado
Solteiro,Sim,Masculino,19,Não,Não,Sim,Não,Não,11.1,0.6,2.02,Design de Comunicação,Diurno,Educação secundária,12.666666666666666,11.8,Desistente
Solteiro,Sim,Masculino,21,Não,Não,Não,Sim,Não,7.6,2.6,0.32,Gestão de Publicidade e Marketing,Diurno,Educação secundária,12.333333333333334,11.25,Desistente
Solteiro,Não,Masculino,21,Não,Não,Não,Sim,Não,7.6,2.6,0.32,Enfermagem Veterinária,Diurno,Educação secundária,12.25,12.0,Graduado
Solteiro,Sim,Masculino,21,Não,Não,Sim,Sim,Sim,15.5,2.8,-4.06,Animação e Design Multimídia,Diurno,Curso de especialização tecnológica,0.0,0.0,Desistente
Solteiro,Não,Masculino,27,Não,Não,Não,Sim,Não,15.5,2.8,-4.06,Gestão,Diurno,Educação secundária,10.75,10.333333333333334,Desistente
Solteiro,Sim,Masculino,32,Não,Não,Não,Sim,Não,13.9,-0.3,0.79,Tecnologias de Produção de Biocombustíveis,Diurno,Educação secundária,0.0,0.0,Desistente
Solteiro,Não,Masculino,40,Não,Não,Sim,Não,Não,15.5,2.8,-4.06,Gestão de Publicidade e Marketing,Diurno,Outro - 11º ano de escolaridade,0.0,0.0,Desistente
Solteiro,Sim,Masculino,20,Não,Não,Não,Sim,Não,7.6,2.6,0.32,Gestão,Diurno,Educação secundária,14.333333333333334,12.5,Matriculado
Solteiro,Sim,Masculino,20,Não,Não,Não,Sim,Não,12.7,3.7,-1.7,Zootecnia,Diurno,Curso de especialização tecnológica,11.5,11.5,Desistente
Solteiro,Sim,Masculino,18,Não,Não,Não,Sim,Não,7.6,2.6,0.32,Animação e Design Multimídia,Diurno,Educação secundária,0.0,0.0,Graduado
Solteiro,Não,Masculino,21,Não,Não,Não,Sim,Não,12.7,3.7,-1.7,Gestão,Diurno,Educação secundária,10.5,0.0,Desistente
Solteiro,Não,Masculino,18,Não,Não,Não,Sim,Não,12.7,3.7,-1.7,Gestão de Publicidade e Marketing,Diurno,Educação secundária,13.5,0.0,Desistente
Solteiro,Não,Masculino,19,Não,Não,Não,Sim,Não,16.2,0.3,-0.92,Agronomia,Diurno,Educação secundária,11.0,0.0,Matriculado
União Estável,Não,Masculino,30,Não,Não,Não,Não,Não,15.5,2.8,-4.06,Design de Comunicação,Diurno,Educação superior - licenciatura,10.0,0.0,Desistente
Solteiro,Não,Masculino,29,Não,Não,Não,Sim,Não,15.5,2.8,-4.06,Agronomia,Diurno,Outro - 11º ano de escolaridade,0.0,0.0,Desistente
Solteiro,Sim,Masculino,18,Não,Não,Sim,Sim,Não,7.6,2.6,0.32,Engenharia da computação,Diurno,Educação secundária,12.0,10.666666666666666,Desistente
Solteiro,Sim,Masculino,18,Não,Não,Não,Sim,Sim,9.4,-0.8,-3.12,Gestão de Publicidade e Marketing,Diurno,Educação secundária,12.25,12.2,Desistente
Solteiro,Não,Masculino,22,Não,Não,Não,Sim,Não,15.5,2.8,-4.06,Agronomia,Diurno,Curso de especialização tecnológica,11.4,11.666666666666666,Desistente
Solteiro,Sim,Masculino,27,Não,Não,Não,Não,Não,12.7,3.7,-1.7,Gestão (noturno),Noturno,Educação secundária,0.0,0.0,Desistente
Solteiro,Sim,Masculino,20,Não,Não,Não,Sim,Não,10.8,1.4,1.74,Gestão de Publicidade e Marketing,Diurno,Educação secundária,14.25,14.0,Graduado
Solteiro,Não,Masculino,42,Não,Não,Não,Sim,Não,11.1,0.6,2.02,Serviço Social (noturno),Noturno,Educação superior - bacharelado,14.454545454545457,14.2,Graduado
Solteiro,Não,Masculino,21,Não,Não,Sim,Sim,Não,15.5,2.8,-4.06,Agronomia,Diurno,Educação secundária,14.538461538461538,14.461538461538462,Graduado
Solteiro,Não,Masculino,23,Não,Sim,Não,Sim,Não,16.2,0.3,-0.92,Enfermagem,Diurno,Educação secundária,12.733333333333334,11.95,Graduado
Solteiro,Sim,Masculino,21,Não,Não,Não,Sim,Não,8.9,1.4,3.51,Design de Comunicação,Diurno,Educação secundária,13.2,13.5,Desistente
Solteiro,Sim,Masculino,19,Não,Não,Não,Sim,Não,12.7,3.7,-1.7,Animação e Design Multimídia,Diurno,Educação secundária,0.0,0.0,Graduado
Casado,Não,Masculino,40,Não,Não,Não,Sim,Sim,8.9,1.4,3.51,Serviço Social,Diurno,Educação secundária,12.333333333333334,12.75,Desistente
Solteiro,Não,Masculino,22,Não,Não,Não,Sim,Não,12.7,3.7,-1.7,Gestão,Diurno,Educação secundária,11.2,11.25,Desistente
Solteiro,Sim,Masculino,19,Não,Não,Não,Sim,Não,7.6,2.6,0.32,Enfermagem,Diurno,Educação secundária,13.2,13.2,Graduado
Solteiro,Não,Masculino,24,Não,Não,Não,Sim,Sim,12.7,3.7,-1.7,Engenharia da computação,Diurno,Educação secundária,11.833333333333334,14.0,Matriculado
Solteiro,Não,Masculino,21,Não,Não,Não,Sim,Não,12.7,3.7,-1.7,Turismo,Diurno,Educação secundária,11.333333333333334,11.5,Matriculado
Solteiro,Sim,Masculino,18,Não,Não,Não,Sim,Não,8.9,1.4,3.51,Engenharia da computação,Diurno,Educação secundária,13.6,14.6,Graduado
Solteiro,Não,Masculino,18,Não,Não,Não,Sim,Não,7.6,2.6,0.32,Engenharia da computação,Diurno,Educação secundária,0.0,11.5,Desistente
Solteiro,Não,Masculino,24,Não,Não,Não,Sim,Não,11.1,0.6,2.02,Gestão de Publicidade e Marketing,Diurno,Educação secundária,12.857142857142858,13.666666666666666,Desistente
Solteiro,Não,Masculino,28,Não,Não,Não,Sim,Sim,9.4,-0.8,-3.12,Engenharia da computação,Diurno,Educação secundária,14.333333333333334,12.428571428571429,Matriculado
Solteiro,Sim,Feminino,19,Não,Não,Não,Sim,Sim,12.4,0.5,1.79,Gestão de Publicidade e Marketing,Diurno,Educação secundária,13.5,14.0,Graduado
Solteiro,Não,Feminino,28,Não,Não,Não,Sim,Não,11.1,0.6,2.02,Enfermagem Veterinária,Diurno,Educação superior - licenciatura (1º ciclo),14.428571428571429,15.6,Matriculado
Solteiro,Sim,Feminino,18,Não,Não,Não,Sim,Não,7.6,2.6,0.32,Educação Básica,Diurno,Educação secundária,0.0,0.0,Desistente
Solteiro,Sim,Feminino,19,Não,Não,Não,Não,Não,16.2,0.3,-0.92,Animação e Design Multimídia,Diurno,Educação secundária,0.0,0.0,Graduado
Solteiro,Sim,Feminino,19,Não,Não,Não,Sim,Sim,9.4,-0.8,-3.12,Enfermagem,Diurno,Educação secundária,12.82875,12.82875,Graduado
Solteiro,Sim,Feminino,21,Não,Não,Não,Sim,Não,10.8,1.4,1.74,Zootecnia,Diurno,Educação secundária,0.0,13.75,Graduado
Solteiro,Sim,Feminino,18,Não,Não,Sim,Sim,Não,13.9,-0.3,0.79,Enfermagem,Diurno,Educação secundária,0.0,0.0,Desistente
Solteiro,Sim,Feminino,19,Não,Não,Não,Sim,Não,9.4,-0.8,-3.12,Design de Comunicação,Diurno,Educação secundária,14.666666666666666,13.166666666666666,Graduado
Solteiro,Sim,Feminino,19,Não,Não,Não,Sim,Não,10.8,1.4,1.74,Enfermagem,Diurno,Educação secundária,13.937142857142858,13.937142857142858,Graduado
Solteiro,Sim,Feminino,20,Não,Não,Não,Sim,Não,15.5,2.8,-4.06,Design de Comunicação,Diurno,Educação secundária,14.7,14.583333333333334,Graduado
Solteiro,Sim,Feminino,18,Não,Não,Não,Sim,Não,12.7,3.7,-1.7,Jornalismo e Comunicação,Diurno,Educação secundária,11.666666666666666,12.2,Graduado
Solteiro,Sim,Feminino,20,Não,Não,Não,Sim,Não,7.6,2.6,0.32,Enfermagem,Diurno,Frequência de educação superior,14.85,14.85,Graduado
Solteiro,Não,Feminino,26,Não,Não,Não,Sim,Não,10.8,1.4,1.74,Enfermagem Veterinária,Diurno,Educação básica 3º ciclo (9º/10º/11º ano) ou equivalente,12.0,0.0,Desistente
Solteiro,Sim,Feminino,18,Não,Não,Não,Sim,Não,13.9,-0.3,0.79,Enfermagem,Diurno,Educação secundária,13.6875,15.622222222222222,Desistente
Solteiro,Não,Feminino,58,Não,Não,Não,Sim,Não,9.4,-0.8,-3.12,Serviço Social (noturno),Noturno,Educação secundária,12.4,11.6,Graduado
Solteiro,Não,Feminino,18,Não,Não,Não,Sim,Não,15.5,2.8,-4.06,Enfermagem,Diurno,Educação secundária,13.398,13.5425,Graduado
Solteiro,Sim,Feminino,20,Não,Não,Não,Sim,Não,12.4,0.5,1.79,Enfermagem Veterinária,Diurno,Educação secundária,11.8,12.0,Matriculado
Solteiro,Não,Feminino,20,Não,Não,Não,Sim,Não,11.1,0.6,2.02,Gestão (noturno),Noturno,Educação secundária,0.0,0.0,Desistente
Solteiro,Sim,Feminino,29,Não,Não,Não,Sim,Não,9.4,-0.8,-3.12,Gestão,Diurno,Educação secundária,11.76923076923077,11.928571428571429,Graduado
Solteiro,Não,Feminino,27,Não,Não,Sim,Não,Não,16.2,0.3,-0.92,Serviço Social,Diurno,Educação superior - licenciatura,0.0,0.0,Desistente
Solteiro,Sim,Feminino,21,Não,Não,Não,Sim,Sim,11.1,0.6,2.02,Enfermagem Veterinária,Diurno,Educação secundária,13.285714285714286,13.0,Graduado
Solteiro,Não,Feminino,20,Não,Não,Não,Sim,Sim,15.5,2.8,-4.06,Serviço Social,Diurno,Educação secundária,11.666666666666666,11.166666666666666,Graduado
Solteiro,Não,Feminino,19,Não,Não,Não,Sim,Sim,11.1,0.6,2.02,Serviço Social,Diurno,Educação secundária,11.5,12.2,Graduado
Solteiro,Sim,Feminino,22,Não,Não,Não,Sim,Sim,11.1,0.6,2.02,Enfermagem,Diurno,Educação secundária,13.081666666666669,13.15,Graduado
Solteiro,Sim,Feminino,19,Não,Não,Não,Sim,Sim,15.5,2.8,-4.06,Design de Comunicação,Diurno,Educação secundária,12.666666666666666,13.0,Graduado
Solteiro,Sim,Feminino,19,Não,Não,Sim,Não,Não,12.4,0.5,1.79,Jornalismo e Comunicação,Diurno,Educação secundária,11.333333333333334,0.0,Desistente
Solteiro,Sim,Feminino,23,Não,Não,Não,Sim,Não,7.6,2.6,0.32,Educação Básica,Diurno,Educação secundária,13.6,11.6,Matriculado
Solteiro,Sim,Feminino,18,Não,Não,Não,Sim,Sim,12.4,0.5,1.79,Jornalismo e Comunicação,Diurno,Educação secundária,13.166666666666666,13.2,Desistente
Solteiro,Não,Feminino,19,Não,Não,Não,Sim,Não,12.7,3.7,-1.7,Zootecnia,Diurno,Curso de especialização tecnológica,0.0,0.0,Desistente
Solteiro,Sim,Feminino,20,Não,Não,Não,Sim,Não,12.4,0.5,1.79,Agronomia,Diurno,Curso de especialização tecnológica,11.666666666666666,12.6,Graduado
Solteiro,Sim,Feminino,19,Não,Não,Não,Sim,Sim,11.1,0.6,2.02,Serviço Social,Diurno,Educação secundária,13.5,13.428571428571429,Graduado
Solteiro,Sim,Feminino,26,Não,Não,Sim,Não,Sim,13.9,-0.3,0.79,Enfermagem Veterinária,Diurno,Educação básica 3º ciclo (9º/10º/11º ano) ou equivalente,0.0,0.0,Desistente
Solteiro,Sim,Feminino,18,Não,Não,Não,Sim,Sim,11.1,0.6,2.02,Serviço Social,Diurno,Educação secundária,13.166666666666666,14.142857142857142,Graduado
Solteiro,Sim,Feminino,29,Não,Não,Sim,Sim,Não,12.7,3.7,-1.7,Enfermagem Veterinária,Diurno,Educação secundária,12.5,12.5,Desistente
Solteiro,Sim,Feminino,20,Não,Não,Não,Não,Não,16.2,0.3,-0.92,Agronomia,Diurno,Curso de especialização tecnológica,13.375,13.0,Graduado
Solteiro,Sim,Feminino,19,Não,Não,Não,Sim,Não,15.5,2.8,-4.06,Design de Comunicação,Diurno,Educação secundária,13.166666666666666,12.666666666666666,Graduado
Solteiro,Sim,Feminino,23,Não,Não,Não,Sim,Não,12.4,0.5,1.79,Enfermagem Veterinária,Diurno,Curso de especialização tecnológica,13.4,13.5,Matriculado
Solteiro,Não,Feminino,25,Não,Não,Não,Sim,Não,10.8,1.4,1.74,Odontologia,Diurno,Educação secundária,13.0,11.666666666666666,Matriculado
